gene_id	score
ADAT1	9.73036109190054e-05
PDIA5	-4.282678377617480000e-04
TBC1D22B	5.596462045678740000e-04
NDUFB4	1.861169461085760000e-04
SPEN	-2.392778383939750000e-04
MYLK	1.193564577219870000e-04
ZC3H15	3.564695485439230000e-04
MAP2K4	-1.317366881368330000e-04
TMEM206	1.31597698723915e-05
SNAP91	-5.463582552678730000e-04
SLK	-3.028653709688130000e-04
CYB5R4	5.122135834043390000e-04
COL17A1	-1.00374375718735000e-03
GSTO2	1.88651970169284000e-03
SEC61A2	4.38463290312506e-05
PRKCQ	1.5036483258946000e-03
TLE2	-7.729989413523910000e-04
ASB1	-8.81995834940163e-06
FAM107B	-8.030766174091950000e-04
ME1	-1.713493560828680000e-04
TBC1D1	1.33172596020285e-05
CDK13	4.11476357863168e-05
MTHFD2	7.822996894789020000e-04
SLC9A7	6.597430423814330000e-04
FOXJ2	-6.417070567493030000e-04
YBX1	2.534891481718230000e-04
PPP2R5A	3.571270037644680000e-04
CTNNA2	-2.503946296197170000e-04
ELAVL1	1.165576649001940000e-04
TIE1	3.428546066223350000e-04
DIP2B	1.402661064238430000e-04
SMARCD1	3.764069044113950000e-04
KDM4A	8.895288714780020000e-04
NFYC	8.25561406029126e-05
SLC9A3	-1.55651138170837000e-03
NGEF	2.387155963689830000e-04
ASPM	8.749341384182990000e-04
ELOVL1	-7.404437046640570000e-04
ZNRD1	4.293077211749610000e-04
MPPED2	-2.19844501771790000e-04
ZBTB11	2.170213817884690000e-04
ATXN3	7.452927300917370000e-04
GOLGA5	-2.397250976441580000e-04
FGFR2	-5.29351743978098e-05
LRRC40	5.423384796282360000e-04
ISOC1	3.174947701219350000e-04
EML1	-3.82050254245343e-05
TRMT11	3.015399883319610000e-04
THUMPD1	4.374488397147480000e-04
MSANTD3	2.758748650447630000e-04
KIF26A	1.09023338604194000e-03
ATG2B	1.192122990070970000e-04
ARFGEF1	9.562224287252970000e-04
ZFAT	6.838726660527010000e-04
MTFR1	1.444057308351340000e-04
STAG3	4.84834494042763e-05
FECH	1.591454212665450000e-04
MYO9A	-4.22259166214005e-05
DDX3Y	5.282061854528630000e-04
PFKP	-1.46025111179450000e-04
IDI1	3.31433497333770000e-04
SP100	-4.487428357599710000e-04
KLF6	-1.97938988221786000e-03
PLPP1	9.127942259124110000e-04
NEO1	-8.095960792773110000e-04
TRAM1	-6.994924414300850000e-04
PHKA1	4.792887373547840000e-04
TNFRSF1A	-4.596625237215560000e-04
CACNB1	7.023709807739630000e-04
EVI5	-1.04703908169265000e-03
STOML1	-8.955555652341140000e-04
PKM	-1.07285976641438000e-03
DHX29	8.623986540619350000e-04
DNTTIP2	8.366328295743250000e-04
METTL22	2.848973416319750000e-04
TP53BP1	5.90828549566239e-05
TRO	-1.14677155736647000e-03
RRP15	1.30790657079585000e-03
RHOA	-3.191490189495550000e-04
DHX8	3.474339064107960000e-04
PRKCZ	2.380640766545160000e-04
ZFY	-7.69084018859920000e-04
IARS2	1.892963018497690000e-04
SYT1	1.59859694385822000e-03
NAV3	-3.591627964800350000e-04
IDH3G	-1.50627531074585e-05
ROGDI	-5.151237768151960000e-04
PDZD4	1.58546921876634000e-03
ROCK1	2.090427430128910000e-04
CBFB	-7.553799286495220000e-04
PDK3	1.71045159991682000e-03
HYAL2	-1.34664060560430000e-04
HDAC4	1.634616850460680000e-04
RASSF1	-4.053998662226680000e-04
FGFR3	-1.46559528465599000e-03
IFI35	2.83189626181150000e-04
HEATR6	8.77752214977177e-05
COASY	1.159647949397760000e-04
PLEKHH3	7.11208915689033e-05
MEF2A	-1.7097509249720000e-04
OTUD5	6.21001249980697e-05
TFE3	1.01482211459164000e-03
TBC1D25	-3.334187525074630000e-04
ACSL4	6.045397340532240000e-04
INPP5A	-5.17918077629258e-05
GPKOW	-4.0917894862929e-05
GRIPAP1	3.777843204025570000e-04
FTSJ1	2.213210264243490000e-04
PRR11	3.428652632511940000e-04
REEP1	-5.020003014739840000e-04
ATP11A	4.25766680207097e-05
POLR1A	7.188640208988950000e-04
LAPTM4A	-9.88284869093650000e-04
TTC7A	-2.088548203949950000e-04
IP6K2	-4.694766001555630000e-04
SRBD1	9.150689518041150000e-04
KIF2A	3.539944191417730000e-04
RASGRP2	3.35945388866095000e-03
PSME4	3.743915154935320000e-04
IFT80	-1.415014850251510000e-04
SIRT2	-1.48918604732703000e-03
ERLEC1	-6.56359653600010000e-04
PPP2R5B	-8.207889604272580000e-04
PYGM	1.41629428724714000e-03
PITX1	-5.71975294228901000e-03
MAST4	-8.01504333930510000e-04
SDK2	-9.704194963158730000e-04
NUP133	4.93983887948270000e-04
NUCKS1	1.250619488021910000e-04
VPS35	-3.663676371728070000e-04
DNAJA2	4.549279839944950000e-04
BCL3	-9.140737864392280000e-04
KCNAB2	6.933033696748430000e-04
GAL	1.54467586663483000e-03
CLEC2D	3.96624352274222e-05
FUNDC1	3.10362185140680000e-04
MAOB	9.61008481241964e-05
RORA	2.297329568867530000e-04
DRD4	8.108856688594180000e-04
TGFBR3	-1.80453695259636000e-03
HES2	-9.266050538578560000e-04
ATP1B3	4.345315379282920000e-04
NEDD4	-9.440558568236870000e-04
PIGB	3.516327176955060000e-04
MAPK6	2.418210372816170000e-04
GNB5	7.75839759503230000e-04
RAB27A	-5.263114290967490000e-04
HDHD5	6.670677858266370000e-04
UFD1	2.150889525943480000e-04
LRP6	3.635585625962680000e-04
SCT	1.104446084821540000e-04
PHRF1	3.263609767518820000e-04
ELP1	1.324798951122280000e-04
NUCB2	-1.10013919782425000e-03
PFN2	-4.271553418111210000e-04
SLC44A1	9.691327856947860000e-04
TMEM260	-3.879944864449920000e-04
SMG6	-5.672309452380860000e-04
EXOC5	-9.31819478817615e-05
CLTCL1	9.721158917141870000e-04
FSTL3	-1.6862831227712000e-03
DGCR2	1.313506703848740000e-04
RNF126	2.372365504799660000e-04
MNT	-2.064380455548390000e-04
ZXDC	2.15185661734789e-05
JMJD6	-2.415274250191750000e-04
POLB	2.591242097868980000e-04
WIPI1	-9.386946259435070000e-04
GBA2	1.072831072904320000e-04
NDST1	-4.228846017720380000e-04
ASNS	7.542197460298570000e-04
AP3M2	7.74906518406594e-05
ST6GALNAC2	-3.19968639820991000e-03
PABPC1	6.74813751405026e-05
TESK2	7.58751912923440000e-04
CFAP20	-2.493555100733170000e-04
CSNK2A2	1.639347031407970000e-04
PTPN21	-9.444106291910720000e-04
EIF2B3	4.602138613454020000e-04
CAMK2A	-2.71061698287688000e-03
TCOF1	9.838835507384340000e-04
CDC42	-6.966990721533490000e-04
OSBPL3	2.192706200706110000e-04
RAD18	9.880332359095170000e-04
ATP2B1	-1.0623436624167000e-03
NCK2	-1.579713236179170000e-04
MAP4K4	-1.131281023344380000e-04
MGAT4A	-3.94056592839640000e-04
RPL31	-5.32790707764050000e-04
WDR1	1.169754738753180000e-04
SNX13	3.786296578885770000e-04
ARHGAP10	-1.63400315229378000e-03
RPS6KA2	3.211277263790430000e-04
ING3	3.997139007909830000e-04
VASH1	-1.40641218852276000e-03
LMCD1	-1.09757375639694000e-03
BUD23	4.970859781163020000e-04
SEL1L	-1.14766678025385000e-03
TRIP13	8.821538583225930000e-04
ATP6AP1	-6.63406439087090000e-04
TCF3	1.96824514274617e-05
TRIB2	8.64778845262060000e-04
DAZAP1	9.611003558688140000e-04
MBD3	-1.534735266480430000e-04
HLTF	3.908442234509220000e-04
FAM50A	-5.865192315995250000e-04
FAM3A	-6.735362618367810000e-04
CPSF1	-3.969581676428980000e-04
MYO3B	-5.464359099199890000e-04
CYBRD1	-2.759416949889690000e-04
PDCD2	4.331124920715660000e-04
SLC6A15	9.446968413118840000e-04
RDH11	7.109907864773170000e-04
PRKACA	-5.782809983186770000e-04
ADGRL1	7.691221057282850000e-04
ACTN1	-6.146957022341330000e-04
ZFYVE26	6.060709584680540000e-04
RPS6KA6	2.549778265608210000e-04
EPN2	-1.298229295099640000e-04
PTPN18	-1.173446841336570000e-04
LIMS2	-1.35951224511897000e-03
SPEG	5.83826655497232e-05
LNX1	4.00560413271860000e-04
ALDH3A2	-1.901115695003850000e-04
TFRC	1.29979072468521000e-03
SREBF1	1.06741280254649000e-03
AFF4	-5.342379773678710000e-04
UBE2D1	3.669728604454910000e-04
MPP5	-3.937611763668630000e-04
RHOBTB1	-6.719234841038380000e-04
SMC1A	3.542694377921250000e-04
HSD17B10	4.654181081404180000e-04
MARK2	4.666804031222390000e-04
HMMR	1.1598112386781000e-03
CHFR	-1.079566402806570000e-04
P4HA2	-2.14694289848383000e-03
NFATC3	3.359166657666380000e-04
TRNT1	5.805940479261450000e-04
ACADVL	-1.25748082389449000e-03
STK10	5.976227482046720000e-04
FBXW11	6.732361106271620000e-04
ACAP1	1.37657304079604000e-03
CRMP1	9.541028536874850000e-04
EVC	-2.628074617023660000e-04
DERL2	-3.68337269282308e-05
NDE1	-5.7389989972590000e-04
MRVI1	-1.215720647780820000e-04
TMEM38A	1.66960015005528000e-03
AP1M1	-7.527068840728350000e-04
PVR	-8.307229288171550000e-04
XRCC1	-4.45820243954677e-05
SCARB1	8.788867479812770000e-04
MCM2	9.374264686359540000e-04
PANX2	4.370374065153160000e-04
SELENOO	-6.569950922462010000e-04
LLGL2	3.995659620677850000e-04
PDE8A	-2.662125816514410000e-04
CLCN4	-4.81418969922351e-05
NLE1	1.39198052388209000e-03
SDHA	2.132845526196910000e-04
SMARCE1	-3.267924189861940000e-04
GSDMB	-2.919284197816760000e-04
KDM5A	-2.56317353968220000e-04
ADAM11	3.477154573907210000e-04
PPP2R3A	2.508610188480010000e-04
FERMT2	-5.251745087586010000e-04
PTGS2	-2.20635750730436000e-03
IGF2BP2	-3.644541097867430000e-04
MAP3K13	-3.133046224461360000e-04
ST6GAL1	9.920545019568030000e-04
FRY	-1.657682278221590000e-04
PICALM	-9.647440072867120000e-04
NSF	-1.649325370339750000e-04
GLI2	1.1449286145884000e-03
CLASP1	-1.36074196247480000e-04
MRPS34	8.047792628980420000e-04
NOTCH3	-4.477059066807320000e-04
CLNS1A	1.17909395362220000e-04
PPP2R2C	1.50782453536569000e-03
TEAD2	7.65055624172984e-05
EED	2.555676011616530000e-04
SNCB	4.67983834431331000e-03
TSG101	-3.827066175689090000e-04
NCBP3	-2.50951751518430000e-04
ATP2A3	2.60639066189491000e-03
CA12	1.58077136715352000e-03
MGLL	-1.38869161357791000e-03
NTN4	-2.77026125897762000e-03
BCS1L	-2.454300718307850000e-04
NUAK1	-1.30832229328519000e-03
DPP8	7.84371453097733e-06
SLC24A1	-1.570723817521530000e-04
ZNF532	4.720320880631730000e-04
LMAN1	-8.044231080478890000e-04
HACD3	-1.573480095691960000e-04
ZZEF1	-2.709151323284570000e-04
ENO1	-7.43004749205389e-05
MYDGF	-1.0458343352225000e-03
ANO8	1.558258330651780000e-04
TUBE1	-5.50421274852843e-05
ARHGEF10L	8.326125952026260000e-04
WSCD2	-1.211765620310720000e-04
KCNQ2	1.59974368714216000e-03
ACTR6	2.886372085233720000e-04
TIPIN	1.14081564780008000e-03
SRI	6.243484611470950000e-04
EIF4G3	-4.5008175298871e-05
NUP37	5.612639495051310000e-04
SEMA3A	-7.954420887083080000e-04
GTSE1	1.08466171213360000e-04
SEMA3C	-3.48253232994992000e-03
TTC38	1.77171635735110000e-04
ACAT1	6.899688671248130000e-04
GRAMD4	-6.909672832532670000e-04
CELSR1	-3.455357453539430000e-04
WNT8B	-9.988139687034120000e-04
ZNF638	-5.64956396373716e-05
SLC25A40	1.262235720624190000e-04
TIMM21	5.778201023675470000e-04
ADD2	2.46352698036477000e-03
RASAL2	6.793030558288260000e-04
VPS9D1	-1.14309711951364000e-03
ZNF37A	2.122900072294790000e-04
MARK3	3.03457141345069e-05
SLC25A3	-1.683493211644740000e-04
FNDC3B	-9.996226298683010000e-04
FOSL2	-2.9533986052411000e-03
CACNG4	-1.03525941952518000e-03
FRYL	-4.317684175508840000e-04
TMEM131	-4.816693660543320000e-04
FSCN1	-1.17366148333515000e-03
ACTB	-5.870354781628430000e-04
MOCOS	3.59636224164494000e-03
PLD1	-1.65767273503111000e-03
WDR62	1.73620554004011000e-03
DLG1	-2.402233592229460000e-04
RAB7A	-2.596032430239020000e-04
BCAP29	-1.02922943873744000e-03
SEC31B	-1.03235635667417000e-03
SART3	4.599421278908150000e-04
ARHGAP15	-2.95477355201340000e-04
EXOSC7	7.431877561592940000e-04
KIFAP3	-2.12368635810959000e-03
MKRN2	-5.763960873570230000e-04
MCM6	6.811370751433790000e-04
REXO2	2.506641609941130000e-04
RBM7	1.715934245471760000e-04
RBMS2	-1.35691839793132000e-03
BAZ2A	9.5497318164926e-05
PTPN23	1.0483365066470000e-04
MLH1	3.171208065895580000e-04
UNG	1.50250632652343000e-03
FMO4	7.73732945772951e-05
KLHL20	-4.021418568345610000e-04
RGS11	-1.55185871185019000e-03
SLC46A1	-7.043673423070990000e-04
PLXNA2	-4.50272545456164000e-03
SPAG5	6.865347475041870000e-04
ANKRD13A	-8.836365698353740000e-04
TPD52	6.893181557173410000e-04
ACACB	1.04710856019532000e-03
TRAF4	-3.8208611805539e-05
PAG1	-2.45160857407907000e-03
GPATCH1	1.989096162013840000e-04
ICAM3	9.45805727823910000e-04
NT5C2	-9.208747250579350000e-04
MCAM	-1.23003999912934000e-03
GPC4	1.09059599055796000e-03
MBNL3	-8.713096457490440000e-04
CAMSAP3	3.061284049032090000e-04
RAP1GAP	4.125681501478710000e-04
XAB2	1.498454094466340000e-04
ARHGEF1	-3.651688293252840000e-04
STXBP2	2.6294628480711e-05
MAP2K7	1.574173658420840000e-04
NMRK2	3.80616569325429000e-03
DGKD	-5.064261774930940000e-04
CTTNBP2	1.75429433357449000e-03
ACTL6B	4.45209117312462000e-03
RARB	-4.5070962034168000e-03
TOP2B	2.29121781384010000e-04
TM9SF3	-1.269792156030220000e-04
NFKB2	4.668136282396860000e-04
UBE2T	4.444516256434740000e-04
PPP1R12B	-3.588935486769580000e-04
DNAJC10	-1.19700691676050000e-04
GTF3C1	1.931733658632690000e-04
IL4R	4.927334368729510000e-04
USP33	1.267336065044010000e-04
PAK3	1.0577183026001000e-03
CAPN6	5.306935904495480000e-04
DCX	-5.139291349230810000e-04
SNRPA	3.371195837778060000e-04
EXOSC5	1.65329333486099000e-03
DYNC1I2	-5.809136978379360000e-04
LRCH4	-5.126079081226470000e-04
FAM76B	1.857307457590310000e-04
SIRT6	2.534148454619140000e-04
POLD3	5.971827549115370000e-04
ACTN2	6.906871947186890000e-04
CAPZB	9.99484334332683e-05
GPR137B	1.269672055060490000e-04
NAALAD2	-1.01082888619545000e-03
JADE1	1.80950325826449000e-03
SLC25A43	-1.364315473897180000e-04
UBE2A	-5.89242181095236e-05
FGFR1	1.00352770954258000e-03
FBLN1	-1.14385088133973000e-03
ITGA8	-5.36843694530203000e-03
MAP2	-4.406941483531550000e-04
PIAS2	1.15426755928123000e-03
AMPH	5.054248415943350000e-04
ARAF	-4.97507401612379e-05
MCCC1	2.042926458068190000e-04
FAP	-4.65351412071766000e-03
NEBL	-1.41850397820305000e-03
ACER3	3.684289375620480000e-04
UBE2K	4.508503447869290000e-04
PIK3C3	-2.406654595559930000e-04
N4BP2	5.789888612631740000e-04
TIGAR	2.013582223175590000e-04
TULP3	-1.954384779401140000e-04
SYNJ2	2.000486528369220000e-04
ADCY2	1.83754006667000e-03
PPP2R5C	-1.612683653432150000e-04
RBFOX1	-4.023709955969690000e-04
GNB1	-5.487225983556330000e-04
HOXA9	-2.03990765336823000e-03
EDN1	-2.71117539920948000e-03
MLLT10	2.496296402161980000e-04
ADCYAP1R1	2.21324146741806000e-03
ITM2A	6.741445834475430000e-04
NRDC	4.50183578799650000e-04
VDAC3	1.692109982513260000e-04
PCM1	1.38608395435673e-06
TNRC6C	3.14636492796080000e-04
CBFA2T2	-6.59367118833650000e-04
BRINP1	2.66788630059614000e-03
ITCH	-5.239398370071070000e-04
TP53INP2	-1.73768649634156000e-03
SDF4	-6.137065076137790000e-04
TOLLIP	-5.844998935315510000e-04
UBE2D4	-2.72759571869330000e-04
CLUL1	-1.80873510279145000e-03
RUNX1T1	5.574643507778070000e-04
CDH17	-6.695375416420930000e-04
THOC1	5.307274610938030000e-04
FKBP7	-1.3512208114771000e-03
OSBPL6	-7.04699600411731e-05
SLC1A3	6.663937550166150000e-04
XRCC5	7.619892852738930000e-04
LXN	-2.64162964051960000e-04
MKNK1	-6.82478364655506e-06
TNS1	-9.727757953227960000e-04
REXO1	9.88783299571633e-05
SAR1A	-3.375258944840670000e-04
CDC14A	7.7513578882997e-05
RAPGEF3	-2.454292057924680000e-04
SENP1	6.251132005052720000e-04
CIC	-1.833558813288710000e-04
LIPE	6.599024204107430000e-04
FDFT1	9.191207759968880000e-04
PAFAH1B3	5.334573369883780000e-04
OPHN1	2.636656679804030000e-04
KIF22	5.815023532076640000e-04
CARMIL1	1.28187113855367000e-03
PGM1	-4.694300980139620000e-04
DDX1	2.803178669908240000e-04
DNM2	5.51632936198068e-05
EPB41L2	-2.171924046072840000e-04
RIMS1	-6.813964796967040000e-04
MOXD1	-4.133940320911950000e-04
STX7	-4.669825378632470000e-04
RABL2B	-4.465722327607540000e-04
KEAP1	6.400646331107810000e-04
PTPRH	-2.20035619906734000e-03
SLC35C2	-3.72306648610189e-05
CRYBG3	4.240068178494160000e-04
RFX3	-1.69117932285920000e-04
RIF1	1.42988331730677000e-03
RAB21	-1.780786808734170000e-04
SMARCA2	4.090878536618190000e-04
SESN1	3.826393120830220000e-04
MID2	-1.19132541112837000e-03
SRCAP	5.14581083061672e-05
PUM3	8.378987691814430000e-04
CHRNA3	2.844199122519550000e-04
KCNN2	2.46625504055916000e-03
CNOT4	2.614555351236750000e-04
PSEN1	-4.05308245415780000e-04
CPOX	5.19488200811490000e-04
CLDND1	-5.816107482594630000e-04
MOK	-2.0403848922832000e-03
HSP90AA1	3.824397374588170000e-04
RBL1	1.11905918720006000e-03
DLGAP4	-6.43159486719110000e-04
IGSF9B	2.7248032369394000e-03
NDC80	6.879789749808780000e-04
AP4E1	2.020329234385860000e-04
RSBN1	1.475723629801520000e-04
MAGI3	-1.15675791247706000e-03
AFP	-9.382351201799580000e-04
TCF7	-2.557215110600920000e-04
OSTM1	5.492290230095730000e-04
CDH7	3.369260504938430000e-04
PCNP	2.21543799039044e-05
EXD2	1.556687716753650000e-04
ARG2	9.191036037031620000e-04
MEF2C	-9.297317223799850000e-04
UBA5	-1.664746044770610000e-04
STK17B	2.8345931888810000e-04
CDC14B	6.699067205186970000e-04
ZNF510	4.04633830017660000e-04
LRP2	-1.95077527484222000e-03
ZNF506	-3.175121298803090000e-04
JMJD4	-3.19491668628461e-05
DUSP12	2.3891571239392e-05
AACS	8.054072185578450000e-04
DELE1	2.224447548934930000e-04
CADPS2	1.69768191441266000e-03
HSPB11	-1.680788308997980000e-04
PHLPP1	1.15803529517453000e-03
ATP8B1	-4.150454457014080000e-04
SMARCD3	-2.69082295705294000e-03
WDR70	1.507570134156990000e-04
STRADB	1.42440533988601e-05
BZW1	-5.32876796852029e-05
C1QTNF3	-1.20022868906743000e-03
ME2	6.62004841190282e-05
C5orf22	2.240825184010620000e-04
CCNT2	1.687340015195030000e-04
FAM135A	1.05257711092241000e-03
EPB41L3	-1.2620823025873000e-03
COBLL1	-1.98939111805816000e-03
DLG3	5.47370917492820000e-04
SERTAD4	-1.32763873063541000e-03
TRAF5	-2.190386024048420000e-04
MRPL22	-2.137404103095e-05
GEMIN5	1.03854402978353000e-03
NFE2L1	2.043941401943770000e-04
SEMA5B	6.406289145719640000e-04
GSK3B	3.59533084056038e-05
ITGB5	-3.46346181711780000e-04
ERC1	-1.75732267463562e-05
XPO1	5.674646062952210000e-04
RNF13	4.643210600973960000e-04
TRPM3	5.81512426319950000e-04
PALB2	1.14659639711629000e-03
DOPEY1	-5.68473837435622e-05
LYRM2	-1.205516923544260000e-04
BCKDHB	5.012816472908260000e-04
KAT6A	-4.880246579945920000e-04
TUT7	9.46781125256272e-05
ULK2	-1.70199294105062000e-03
GRHL2	1.95697641944627000e-03
TNPO1	3.504928908013070000e-04
PLOD1	-1.40465452072322000e-03
P2RX5	7.69676393070791000e-03
ITGAE	-9.53246297092028e-05
DIS3	3.991771040755880000e-04
PIBF1	-4.620367601050920000e-04
TDRD3	-1.46676213421648e-06
NUFIP1	1.11497459648066000e-03
PDS5B	3.473441971641040000e-04
OXCT1	6.977018042599060000e-04
RRAGB	-1.33708499336712000e-03
CYLD	3.936284295590160000e-04
SLC27A5	9.46534809219520000e-04
ZNF324	-4.766115240123480000e-04
ZNF671	1.331745824256260000e-04
ZNF416	6.122697488554690000e-04
ZNF586	4.362540988118560000e-04
ZNF446	-8.520691632457460000e-04
ZNF264	-3.474379028857440000e-04
RPS5	-8.9766254515302e-05
FAT1	8.00033134345e-05
YTHDC1	1.93967982187132e-05
CHMP2B	3.106767643201490000e-04
SMAP2	-1.01171764538216000e-03
PPIE	-8.63210546405181e-05
ZMPSTE24	3.566179614390330000e-04
STARD7	6.346104811915080000e-04
NOA1	7.355387882374790000e-04
REST	1.795619621257510000e-04
SSH1	-5.486678243789010000e-04
GSTP1	-7.14304653683694e-05
APLP2	-1.28161157580062000e-03
FAM234B	9.889208566246860000e-04
SLCO1A2	1.46389133865242000e-03
WBP11	4.047565810082970000e-04
EIF3I	1.45383384996610000e-04
NKAIN1	1.7769532951711000e-03
COL16A1	-5.828018114980550000e-04
TXLNA	1.220228009533660000e-04
APOB	-1.91077705938453000e-03
NCOA1	-3.832195389882590000e-04
AGBL5	-2.421556895568850000e-04
EFR3B	-8.92989117074032e-05
KIF3C	3.820112605866960000e-04
RAB10	-9.84769566261826e-05
HADHA	3.581705914297480000e-04
MAPRE3	-8.434265398255270000e-04
CAD	9.653711916612390000e-04
CD59	-9.02574014846530000e-04
CD82	-5.305372415440280000e-04
BCORL1	-1.55200325762413000e-03
ATRX	4.518470436969110000e-04
AK6	3.38497761033770000e-04
MYNN	4.208425681666670000e-04
MECOM	-2.06556100841351000e-03
SCAMP1	1.001263099624420000e-04
PREP	5.272531096236790000e-04
HACE1	-1.351716423304760000e-04
SEH1L	8.251841865767170000e-04
WDR47	-7.727919675811370000e-04
WDFY1	6.207618677291540000e-04
OVGP1	-4.190354879465220000e-04
SLC25A24	-4.895317162894840000e-04
MAP3K4	6.38615662844084e-05
PILRA	3.519286878397350000e-04
IGSF9	1.23499288561726000e-03
ZNF213	1.23738392776545e-05
AKR1B1	2.617465092660740000e-04
CPNE3	-4.799729135511930000e-04
RRN3	4.668064281168740000e-04
CTTN	-5.225894518394910000e-04
WNT11	-4.3356255631401000e-03
MTIF2	7.543131647452890000e-04
DDHD2	-1.30411701174189000e-03
TTC39A	9.256694660148960000e-04
EPS15	2.55342058355090000e-04
ORC1	2.02190396710617000e-03
MGST2	-2.33172223321625000e-03
CHERP	3.154885203242990000e-04
ATG16L1	3.83175242759560000e-04
USP40	-4.401994048436590000e-04
POMGNT1	-8.835537392965250000e-04
RAD54L	9.085244942237510000e-04
MAST2	-5.04647645463675e-05
DNAJA1	-3.353331205192590000e-04
B4GALT1	-1.67556782261931000e-03
CHMP5	-5.729821019618730000e-04
NFX1	3.260368044001990000e-04
DIMT1	9.615569430717660000e-04
